,단어,품사,점수
4222,시청,N,0
4223,제거,N,0
4224,제주,N,0
4225,월랑,N,0
4226,동시,N,0
4227,환불,N,-1
4228,이달,N,0
4229,날짜,N,0
4230,보내다,V,0
4231,계좌,N,0
4232,맞은편,N,0
4233,예약,N,0
4234,불가,N,-2
4235,올리브,N,0
4236,지다,V,0
4237,쇼시,N,0
4238,아트,N,0
4239,시술,N,0
4240,연락처,N,0
4241,본죽,N,0
4242,주다,V,0
4243,성함,N,0
4244,카톡,N,0
4245,국민,N,0
4246,연장,N,0
4247,친구,N,0
4248,받다,V,0
4249,오후,N,0
4250,아이디,N,0
4251,겨울,N,0
4252,디자인,N,0
4253,양식,N,0
4254,크리스마스,N,0
4255,예약금,N,0
4256,사진,N,0
4257,당일,N,0
4258,노형동,N,0
4259,가능,N,1
4260,많다,V,2
4261,네일,N,0
4262,플러스,N,0
4263,시간,N,0
4264,취소,N,0
4265,정지연,N,0
4266,사거리,N,0
4267,카카오톡,N,0
4268,제주시,N,0
4269,그램,N,0
4270,여부,N,0
4271,하다,V,0
4272,변동,N,0
4273,아라동,N,0
4274,스타,N,0
4275,시간대,N,0
4276,빠르다,V,1
4277,검색,N,0
4278,시청,N,0
4279,제거,N,0
4280,제주,N,0
4281,손가락,N,0
4282,월랑,N,0
4283,동시,N,0
4284,환불,N,-1
4285,이달,N,0
4286,날짜,N,0
4287,보내다,V,0
4288,계좌,N,0
4289,맞은편,N,0
4290,후기,N,0
4291,예약,N,0
4292,불가,N,-2
4293,올리브,N,0
4294,지다,V,0
4295,쇼시,N,0
4296,아트,N,0
4297,예뿌다,V,2
4298,시술,N,0
4299,연락처,N,0
4300,본죽,N,0
4301,주다,V,0
4302,성함,N,0
4303,카톡,N,0
4304,국민,N,0
4305,연장,N,0
4306,친구,N,0
4307,받다,V,0
4308,오후,N,0
4309,아이디,N,0
4310,겨울,N,0
4311,디자인,N,0
4312,양식,N,0
4313,크리스마스,N,0
4314,예약금,N,0
4315,사진,N,0
4316,당일,N,0
4317,노형동,N,0
4318,가능,N,1
4319,많다,V,2
4320,네일,N,0
4321,플러스,N,0
4322,시간,N,0
4323,취소,N,0
4324,정지연,N,0
4325,사거리,N,0
4326,카카오톡,N,0
4327,제주시,N,0
4328,그램,N,0
4329,여부,N,0
4330,하다,V,0
4331,변동,N,0
4332,아라동,N,0
4333,스타,N,0
4334,시간대,N,0
4335,빠르다,V,1
4336,검색,N,0
4337,시청,N,0
4338,제거,N,0
4339,제주,N,0
4340,월랑,N,0
4341,동시,N,0
4342,환불,N,-1
4343,이달,N,0
4344,날짜,N,0
4345,보내다,V,0
4346,계좌,N,0
4347,맞은편,N,0
4348,예약,N,0
4349,불가,N,-2
4350,올리브,N,0
4351,지다,V,0
4352,쇼시,N,0
4353,아트,N,0
4354,시술,N,0
4355,연락처,N,0
4356,본죽,N,0
4357,주다,V,0
4358,성함,N,0
4359,카톡,N,0
4360,국민,N,0
4361,연장,N,0
4362,친구,N,0
4363,받다,V,0
4364,오후,N,0
4365,아이디,N,0
4366,겨울,N,0
4367,디자인,N,0
4368,양식,N,0
4369,크리스마스,N,0
4370,예약금,N,0
4371,사진,N,0
4372,당일,N,0
4373,노형동,N,0
4374,가능,N,1
4375,많다,V,2
4376,네일,N,0
4377,플러스,N,0
4378,시간,N,0
4379,취소,N,0
4380,정지연,N,0
4381,사거리,N,0
4382,카카오톡,N,0
4383,제주시,N,0
4384,그램,N,0
4385,여부,N,0
4386,하다,V,0
4387,변동,N,0
4388,아라동,N,0
4389,스타,N,0
4390,시간대,N,0
4391,빠르다,V,1
4392,검색,N,0
4393,시청,N,0
4394,제거,N,0
4395,제주,N,0
4396,월랑,N,0
4397,동시,N,0
4398,환불,N,-1
4399,이달,N,0
4400,날짜,N,0
4401,보내다,V,0
4402,계좌,N,0
4403,맞은편,N,0
4404,예약,N,0
4405,불가,N,-2
4406,올리브,N,0
4407,지다,V,0
4408,쇼시,N,0
4409,아트,N,0
4410,시술,N,0
4411,연락처,N,0
4412,본죽,N,0
4413,주다,V,0
4414,성함,N,0
4415,카톡,N,0
4416,국민,N,0
4417,연장,N,0
4418,친구,N,0
4419,받다,V,0
4420,오후,N,0
4421,아이디,N,0
4422,겨울,N,0
4423,디자인,N,0
4424,양식,N,0
4425,크리스마스,N,0
4426,예약금,N,0
4427,사진,N,0
4428,당일,N,0
4429,노형동,N,0
4430,가능,N,1
4431,많다,V,2
4432,네일,N,0
4433,플러스,N,0
4434,시간,N,0
4435,취소,N,0
4436,정지연,N,0
4437,사거리,N,0
4438,카카오톡,N,0
4439,제주시,N,0
4440,그램,N,0
4441,여부,N,0
4442,하다,V,0
4443,변동,N,0
4444,아라동,N,0
4445,스타,N,0
4446,시간대,N,0
4447,빠르다,V,1
4448,검색,N,0
4449,시청,N,0
4450,제거,N,0
4451,제주,N,0
4452,월랑,N,0
4453,동시,N,0
4454,환불,N,-1
4455,이달,N,0
4456,날짜,N,0
4457,보내다,V,0
4458,계좌,N,0
4459,맞은편,N,0
4460,예약,N,0
4461,불가,N,-2
4462,올리브,N,0
4463,지다,V,0
4464,쇼시,N,0
4465,아트,N,0
4466,시술,N,0
4467,연락처,N,0
4468,본죽,N,0
4469,주다,V,0
4470,성함,N,0
4471,카톡,N,0
4472,국민,N,0
4473,친구,N,0
4474,받다,V,0
4475,오후,N,0
4476,아이디,N,0
4477,겨울,N,0
4478,디자인,N,0
4479,양식,N,0
4480,크리스마스,N,0
4481,예약금,N,0
4482,사진,N,0
4483,당일,N,0
4484,노형동,N,0
4485,가능,N,1
4486,많다,V,2
4487,네일,N,0
4488,플러스,N,0
4489,시간,N,0
4490,취소,N,0
4491,정지연,N,0
4492,사거리,N,0
4493,카카오톡,N,0
4494,제주시,N,0
4495,그램,N,0
4496,여부,N,0
4497,하다,V,0
4498,변동,N,0
4499,아라동,N,0
4500,스타,N,0
4501,시간대,N,0
4502,빠르다,V,1
4503,검색,N,0
4504,시청,N,0
4505,제거,N,0
4506,제주,N,0
4507,월랑,N,0
4508,동시,N,0
4509,환불,N,-1
4510,이달,N,0
4511,날짜,N,0
4512,보내다,V,0
4513,계좌,N,0
4514,맞은편,N,0
4515,예약,N,0
4516,불가,N,-2
4517,올리브,N,0
4518,지다,V,0
4519,쇼시,N,0
4520,아트,N,0
4521,시술,N,0
4522,연락처,N,0
4523,본죽,N,0
4524,주다,V,0
4525,성함,N,0
4526,카톡,N,0
4527,국민,N,0
4528,친구,N,0
4529,받다,V,0
4530,오후,N,0
4531,아이디,N,0
4532,겨울,N,0
4533,디자인,N,0
4534,양식,N,0
4535,크리스마스,N,0
4536,예약금,N,0
4537,사진,N,0
4538,당일,N,0
4539,노형동,N,0
4540,가능,N,1
4541,많다,V,2
4542,네일,N,0
4543,플러스,N,0
4544,시간,N,0
4545,취소,N,0
4546,정지연,N,0
4547,사거리,N,0
4548,카카오톡,N,0
4549,제주시,N,0
4550,그램,N,0
4551,여부,N,0
4552,하다,V,0
4553,변동,N,0
4554,아라동,N,0
4555,스타,N,0
4556,시간대,N,0
4557,빠르다,V,1
4558,검색,N,0
4559,시청,N,0
4560,제거,N,0
4561,제주,N,0
4562,오로라,N,0
4563,월랑,N,0
4564,패디,N,0
4565,동시,N,0
4566,환불,N,-1
4567,이달,N,0
4568,날짜,N,0
4569,보내다,V,0
4570,계좌,N,0
4571,맞은편,N,0
4572,예약,N,0
4573,불가,N,-2
4574,올리브,N,0
4575,지다,V,0
4576,쇼시,N,0
4577,아트,N,0
4578,시술,N,0
4579,연락처,N,0
4580,본죽,N,0
4581,주다,V,0
4582,성함,N,0
4583,카톡,N,0
4584,국민,N,0
4585,친구,N,2
4586,받다,V,0
4587,오후,N,0
4588,아이디,N,0
4589,겨울,N,0
4590,디자인,N,0
4591,양식,N,0
4592,크리스마스,N,0
4593,예약금,N,0
4594,사진,N,0
4595,당일,N,0
4596,노형동,N,0
4597,가능,N,1
4598,많다,V,2
4599,네일,N,0
4600,플러스,N,0
4601,시간,N,0
4602,취소,N,0
4603,정지연,N,0
4604,사거리,N,0
4605,카카오톡,N,0
4606,제주시,N,0
4607,그램,N,0
4608,여부,N,0
4609,하다,V,0
4610,변동,N,0
4611,아라동,N,0
4612,스타,N,0
4613,시간대,N,0
4614,빠르다,V,1
4615,검색,N,0
4616,시청,N,0
4617,제거,N,0
4618,제주,N,0
4619,월랑,N,0
4620,동시,N,0
4621,환불,N,-1
4622,이달,N,0
4623,날짜,N,0
4624,보내다,V,0
4625,계좌,N,0
4626,맞은편,N,0
4627,예약,N,0
4628,불가,N,-2
4629,올리브,N,0
4630,지다,V,0
4631,쇼시,N,0
4632,아트,N,0
4633,시술,N,0
4634,연락처,N,0
4635,본죽,N,0
4636,주다,V,0
4637,성함,N,0
4638,카톡,N,0
4639,국민,N,0
4640,친구,N,0
4641,받다,V,0
4642,오후,N,0
4643,아이디,N,0
4644,겨울,N,0
4645,디자인,N,0
4646,양식,N,0
4647,크리스마스,N,0
4648,예약금,N,0
4649,사진,N,0
4650,당일,N,0
4651,노형동,N,0
4652,가능,N,1
4653,많다,V,2
4654,네일,N,0
4655,플러스,N,0
4656,시간,N,0
4657,취소,N,0
4658,정지연,N,0
4659,사거리,N,0
4660,카카오톡,N,0
4661,제주시,N,0
4662,그램,N,0
4663,여부,N,0
4664,하다,V,0
4665,변동,N,0
4666,아라동,N,0
4667,스타,N,0
4668,시간대,N,0
4669,빠르다,V,1
4670,검색,N,0
4671,시청,N,0
4672,제거,N,0
4673,제주,N,0
4674,월랑,N,0
4675,동시,N,0
4676,환불,N,-1
4677,이달,N,0
4678,날짜,N,0
4679,보내다,V,0
4680,계좌,N,0
4681,맞은편,N,0
4682,예약,N,0
4683,불가,N,-2
4684,올리브,N,0
4685,지다,V,0
4686,쇼시,N,0
4687,아트,N,0
4688,시술,N,0
4689,연락처,N,0
4690,본죽,N,0
4691,주다,V,0
4692,성함,N,0
4693,카톡,N,0
4694,국민,N,0
4695,친구,N,0
4696,받다,V,0
4697,오후,N,0
4698,아이디,N,0
4699,겨울,N,0
4700,디자인,N,0
4701,양식,N,0
4702,크리스마스,N,0
4703,예약금,N,0
4704,사진,N,0
4705,당일,N,0
4706,노형동,N,0
4707,가능,N,1
4708,많다,V,2
4709,네일,N,0
4710,플러스,N,0
4711,시간,N,0
4712,취소,N,0
4713,정지연,N,0
4714,사거리,N,0
4715,카카오톡,N,0
4716,제주시,N,0
4717,그램,N,0
4718,여부,N,0
4719,하다,V,0
4720,변동,N,0
4721,아라동,N,0
4722,스타,N,0
4723,시간대,N,0
4724,빠르다,V,1
4725,검색,N,0
4726,시청,N,0
4727,제거,N,0
4728,제주,N,0
4729,월랑,N,0
4730,동시,N,0
4731,환불,N,-1
4732,이달,N,0
4733,날짜,N,0
4734,보내다,V,0
4735,계좌,N,0
4736,맞은편,N,0
4737,예약,N,0
4738,불가,N,-2
4739,올리브,N,0
4740,지다,V,0
4741,쇼시,N,0
4742,아트,N,0
4743,시술,N,0
4744,연락처,N,0
4745,본죽,N,0
4746,주다,V,0
4747,성함,N,0
4748,카톡,N,0
4749,국민,N,0
4750,친구,N,0
4751,받다,V,0
4752,오후,N,0
4753,아이디,N,0
4754,겨울,N,0
4755,디자인,N,0
4756,양식,N,0
4757,크리스마스,N,0
4758,예약금,N,0
4759,사진,N,0
4760,당일,N,0
4761,노형동,N,0
4762,가능,N,1
4763,라젤,N,0
4764,네일,N,0
4765,시간,N,0
4766,서비스,N,2
4767,사거리,N,0
4768,문자,N,0
4769,그램,N,0
4770,하다,V,0
4771,마지막,N,0
4772,스타,N,0
4773,시간대,N,0
4774,영양제,N,0
4775,선팔,N,0
4776,무료,N,2
4777,시청,N,0
4778,제거,N,0
4779,드리다,V,0
4780,풀칼,N,0
4781,제주,N,0
4782,부탁,N,0
4783,월랑,N,0
4784,패디,N,0
4785,환불,N,-1
4786,동시,N,0
4787,데일리,N,0
4788,이달,N,0
4789,좋다,V,2
4790,고객,N,0
4791,날짜,N,0
4792,맞은편,N,0
4793,약변,N,0
4794,부탁드리다,V,0
4795,예약,N,0
4796,올리브,N,0
4797,아트,N,0
4798,시술,N,0
4799,연락처,N,0
4800,본죽,N,0
4801,성함,N,0
4802,카톡,N,0
4803,노다,V,0
4804,받다,V,0
4805,칼라,N,0
4806,답장,N,0
4807,일상,N,0
4808,오후,N,0
4809,힐링,N,2
4810,느리다,V,0
4811,말씀,N,0
4812,디자인,N,0
4813,양식,N,0
4814,무광,N,0
4815,예약금,N,0
4816,양해,N,1
4817,노형동,N,0
4818,오버레이,N,0
4819,가능,N,1
4820,추가,N,0
4821,많다,V,2
4822,네일,N,0
4823,플러스,N,0
4824,시간,N,0
4825,취소,N,0
4826,정지연,N,0
4827,사거리,N,0
4828,카카오톡,N,0
4829,제주시,N,0
4830,그램,N,0
4831,여부,N,0
4832,하다,V,0
4833,변동,N,0
4834,아라동,N,0
4835,스타,N,0
4836,시간대,N,0
4837,빠르다,V,1
4838,검색,N,0
4839,시청,N,0
4840,제거,N,0
4841,제주,N,0
4842,월랑,N,0
4843,동시,N,0
4844,환불,N,-1
4845,이달,N,0
4846,날짜,N,0
4847,보내다,V,0
4848,계좌,N,0
4849,맞은편,N,0
4850,예약,N,0
4851,불가,N,-2
4852,올리브,N,0
4853,지다,V,0
4854,쇼시,N,0
4855,아트,N,0
4856,시술,N,0
4857,연락처,N,0
4858,본죽,N,0
4859,주다,V,0
4860,성함,N,0
4861,카톡,N,0
4862,국민,N,0
4863,친구,N,0
4864,받다,V,0
4865,오후,N,0
4866,아이디,N,0
4867,겨울,N,0
4868,디자인,N,0
4869,양식,N,0
4870,크리스마스,N,0
4871,예약금,N,0
4872,사진,N,0
4873,당일,N,0
4874,노형동,N,0
4875,가능,N,1
4876,많다,V,2
4877,네일,N,0
4878,플러스,N,0
4879,시간,N,0
4880,취소,N,0
4881,정지연,N,0
4882,사거리,N,0
4883,카카오톡,N,0
4884,제주시,N,0
4885,그램,N,0
4886,여부,N,0
4887,하다,V,0
4888,변동,N,0
4889,아라동,N,0
4890,스타,N,0
4891,시간대,N,0
4892,빠르다,V,1
4893,검색,N,0
4894,시청,N,0
4895,제거,N,0
4896,제주,N,0
4897,월랑,N,0
4898,동시,N,0
4899,환불,N,-1
4900,이달,N,0
4901,날짜,N,0
4902,보내다,V,0
4903,계좌,N,0
4904,맞은편,N,0
4905,예약,N,0
4906,불가,N,-2
4907,올리브,N,0
4908,지다,V,0
4909,쇼시,N,0
4910,아트,N,0
4911,시술,N,0
4912,연락처,N,0
4913,본죽,N,0
4914,주다,V,0
4915,성함,N,0
4916,카톡,N,0
4917,국민,N,0
4918,친구,N,0
4919,받다,V,0
4920,오후,N,0
4921,아이디,N,0
4922,겨울,N,0
4923,디자인,N,0
4924,양식,N,0
4925,크리스마스,N,0
4926,예약금,N,0
4927,사진,N,0
4928,당일,N,0
4929,노형동,N,0
4930,가능,N,1
4931,많다,V,2
4932,네일,N,0
4933,플러스,N,0
4934,시간,N,0
4935,취소,N,0
4936,정지연,N,0
4937,사거리,N,0
4938,카카오톡,N,0
4939,제주시,N,0
4940,그램,N,0
4941,여부,N,0
4942,하다,V,0
4943,변동,N,0
4944,아라동,N,0
4945,스타,N,0
4946,시간대,N,0
4947,빠르다,V,1
4948,검색,N,0
4949,시청,N,0
4950,제거,N,0
4951,제주,N,0
4952,월랑,N,0
4953,동시,N,0
4954,환불,N,-1
4955,이달,N,0
4956,날짜,N,0
4957,보내다,V,0
4958,계좌,N,0
4959,맞은편,N,0
4960,예약,N,0
4961,불가,N,-2
4962,올리브,N,0
4963,지다,V,0
4964,쇼시,N,0
4965,아트,N,0
4966,시술,N,0
4967,연락처,N,0
4968,본죽,N,0
4969,주다,V,0
4970,성함,N,0
4971,카톡,N,0
4972,국민,N,0
4973,친구,N,0
4974,받다,V,0
4975,오후,N,0
4976,아이디,N,0
4977,겨울,N,0
4978,디자인,N,0
4979,양식,N,0
4980,크리스마스,N,0
4981,예약금,N,0
4982,사진,N,0
4983,당일,N,0
4984,노형동,N,0
4985,가능,N,1
4986,많다,V,2
4987,네일,N,0
4988,플러스,N,0
4989,시간,N,0
4990,현아,N,0
4991,취소,N,0
4992,정지연,N,0
4993,사거리,N,0
4994,카카오톡,N,0
4995,제주시,N,0
4996,그램,N,0
4997,여부,N,0
4998,하다,V,0
4999,변동,N,0
5000,아라동,N,0
5001,스타,N,0
5002,시간대,N,0
5003,빠르다,V,1
5004,검색,N,0
5005,시청,N,0
5006,제거,N,0
5007,제주,N,0
5008,월랑,N,0
5009,동시,N,0
5010,환불,N,-1
5011,이달,N,0
5012,날짜,N,0
5013,보내다,V,0
5014,계좌,N,0
5015,맞은편,N,0
5016,예약,N,0
5017,불가,N,-2
5018,올리브,N,0
5019,지다,V,0
5020,쇼시,N,0
5021,아트,N,0
5022,시술,N,0
5023,연락처,N,0
5024,본죽,N,0
5025,주다,V,0
5026,성함,N,0
5027,카톡,N,0
5028,국민,N,0
5029,친구,N,0
5030,받다,V,0
5031,신데렐라,N,0
5032,오후,N,0
5033,아이디,N,0
5034,겨울,N,0
5035,디자인,N,0
5036,양식,N,0
5037,크리스마스,N,0
5038,예약금,N,0
5039,파우더,N,0
5040,사진,N,0
5041,당일,N,0
5042,노형동,N,0
5043,가능,N,1
5044,많다,V,2
5045,네일,N,0
5046,플러스,N,0
5047,시간,N,0
5048,취소,N,0
5049,정지연,N,0
5050,사거리,N,0
5051,카카오톡,N,0
5052,제주시,N,0
5053,그램,N,0
5054,여부,N,0
5055,하다,V,0
5056,변동,N,0
5057,아라동,N,0
5058,스타,N,0
5059,시간대,N,0
5060,빠르다,V,1
5061,검색,N,0
5062,시청,N,0
5063,제거,N,0
5064,제주,N,0
5065,월랑,N,0
5066,동시,N,0
5067,환불,N,-1
5068,이달,N,0
5069,날짜,N,0
5070,보내다,V,0
5071,계좌,N,0
5072,맞은편,N,0
5073,예약,N,0
5074,불가,N,-2
5075,올리브,N,0
5076,지다,V,0
5077,쇼시,N,0
5078,바르다,V,0
5079,아트,N,0
5080,시술,N,0
5081,연락처,N,0
5082,본죽,N,0
5083,주다,V,0
5084,성함,N,0
5085,카톡,N,0
5086,국민,N,0
5087,친구,N,0
5088,받다,V,0
5089,오후,N,0
5090,아이디,N,0
5091,겨울,N,0
5092,디자인,N,0
5093,양식,N,0
5094,크리스마스,N,0
5095,예약금,N,0
5096,사진,N,0
5097,당일,N,0
5098,노형동,N,0
5099,가능,N,1
5100,많다,V,2
5101,네일,N,0
5102,플러스,N,0
5103,시간,N,0
5104,취소,N,0
5105,정지연,N,0
5106,사거리,N,0
5107,카카오톡,N,0
5108,제주시,N,0
5109,그램,N,0
5110,여부,N,0
5111,하다,V,0
5112,변동,N,0
5113,아라동,N,0
5114,스타,N,0
5115,시간대,N,0
5116,빠르다,V,1
5117,검색,N,0
5118,시청,N,0
5119,제거,N,0
5120,제주,N,0
5121,월랑,N,0
5122,동시,N,0
5123,환불,N,-1
5124,이달,N,0
5125,날짜,N,0
5126,보내다,V,0
5127,계좌,N,0
5128,맞은편,N,0
5129,예약,N,0
5130,불가,N,-2
5131,올리브,N,0
5132,지다,V,0
5133,쇼시,N,0
5134,아트,N,0
5135,시술,N,0
5136,연락처,N,0
5137,본죽,N,0
5138,주다,V,0
5139,성함,N,0
5140,카톡,N,0
5141,국민,N,0
5142,친구,N,0
5143,받다,V,0
5144,오후,N,0
5145,아이디,N,0
5146,겨울,N,0
5147,디자인,N,0
5148,양식,N,0
5149,크리스마스,N,0
5150,예약금,N,0
5151,사진,N,0
5152,당일,N,0
5153,노형동,N,0
5154,가능,N,1
5155,많다,V,2
5156,네일,N,0
5157,플러스,N,0
5158,시간,N,0
5159,취소,N,0
5160,정지연,N,0
5161,사거리,N,0
5162,카카오톡,N,0
5163,제주시,N,0
5164,그램,N,0
5165,여부,N,0
5166,하다,V,0
5167,변동,N,0
5168,아라동,N,0
5169,스타,N,0
5170,시간대,N,0
5171,빠르다,V,1
5172,검색,N,0
5173,시청,N,0
5174,제거,N,0
5175,제주,N,0
5176,월랑,N,0
5177,동시,N,0
5178,환불,N,-1
5179,이달,N,0
5180,날짜,N,0
5181,보내다,V,0
5182,계좌,N,0
5183,맞은편,N,0
5184,예약,N,0
5185,불가,N,-2
5186,올리브,N,0
5187,지다,V,0
5188,쇼시,N,0
5189,아트,N,0
5190,시술,N,0
5191,연락처,N,0
5192,본죽,N,0
5193,주다,V,0
5194,성함,N,0
5195,카톡,N,0
5196,국민,N,0
5197,친구,N,0
5198,받다,V,0
5199,오후,N,0
5200,아이디,N,0
5201,겨울,N,0
5202,디자인,N,0
5203,양식,N,0
5204,크리스마스,N,0
5205,예약금,N,0
5206,사진,N,0
5207,당일,N,0
5208,노형동,N,0
5209,가능,N,1
5210,많다,V,2
5211,네일,N,0
5212,플러스,N,0
5213,시간,N,0
5214,취소,N,0
5215,정지연,N,0
5216,사거리,N,0
5217,카카오톡,N,0
5218,제주시,N,0
5219,그램,N,0
5220,여부,N,0
5221,하다,V,0
5222,변동,N,0
5223,아라동,N,0
5224,스타,N,0
5225,시간대,N,0
5226,빠르다,V,1
5227,검색,N,0
5228,시청,N,0
5229,제거,N,0
5230,제주,N,0
5231,월랑,N,0
5232,동시,N,0
5233,환불,N,-1
5234,이달,N,0
5235,날짜,N,0
5236,보내다,V,0
5237,계좌,N,0
5238,맞은편,N,0
5239,예약,N,0
5240,불가,N,-2
5241,올리브,N,0
5242,지다,V,0
5243,쇼시,N,0
5244,아트,N,0
5245,시술,N,0
5246,연락처,N,0
5247,본죽,N,0
5248,주다,V,0
5249,성함,N,0
5250,카톡,N,0
5251,국민,N,0
5252,친구,N,0
5253,받다,V,0
5254,오후,N,0
5255,아이디,N,0
5256,겨울,N,0
5257,디자인,N,0
5258,양식,N,0
5259,예약금,N,0
5260,니트,N,0
5261,사진,N,0
5262,당일,N,0
5263,노형동,N,0
5264,가능,N,1
5265,많다,V,2
5266,네일,N,0
5267,버다,V,0
5268,플러스,N,0
5269,시간,N,0
5270,유광,N,0
5271,취소,N,0
5272,정지연,N,0
5273,사거리,N,0
5274,카카오톡,N,0
5275,제주시,N,0
5276,그램,N,0
5277,여부,N,0
5278,하다,V,0
5279,변동,N,0
5280,아라동,N,0
5281,스타,N,0
5282,시간대,N,0
5283,빠르다,V,1
5284,검색,N,0
5285,시청,N,0
5286,제거,N,0
5287,제주,N,0
5288,월랑,N,0
5289,동시,N,0
5290,환불,N,-1
5291,이달,N,0
5292,날짜,N,0
5293,보내다,V,0
5294,계좌,N,0
5295,맞은편,N,0
5296,예약,N,0
5297,불가,N,-2
5298,올리브,N,0
5299,지다,V,0
5300,쇼시,N,0
5301,아트,N,0
5302,시술,N,0
5303,연락처,N,0
5304,본죽,N,0
5305,건디,N,0
5306,주다,V,0
5307,성함,N,0
5308,카톡,N,0
5309,국민,N,0
5310,친구,N,0
5311,받다,V,0
5312,오후,N,0
5313,아이디,N,0
5314,겨울,N,0
5315,디자인,N,0
5316,양식,N,0
5317,크리스마스,N,0
5318,예약금,N,0
5319,사진,N,0
5320,당일,N,0
5321,노형동,N,0
5322,가능,N,1
5323,많다,V,2
5324,네일,N,0
5325,유희,N,0
5326,플러스,N,0
5327,시간,N,0
5328,취소,N,0
5329,정지연,N,0
5330,사거리,N,0
5331,카카오톡,N,0
5332,제주시,N,0
5333,그램,N,0
5334,여부,N,0
5335,하다,V,0
5336,변동,N,0
5337,아라동,N,0
5338,스타,N,0
5339,시간대,N,0
5340,빠르다,V,1
5341,검색,N,0
5342,시청,N,0
5343,제거,N,0
5344,제주,N,0
5345,월랑,N,0
5346,동시,N,0
5347,환불,N,-1
5348,이달,N,0
5349,날짜,N,0
5350,보내다,V,0
5351,계좌,N,0
5352,맞은편,N,0
5353,예약,N,0
5354,불가,N,-2
5355,올리브,N,0
5356,지다,V,0
5357,쇼시,N,0
5358,아트,N,0
5359,시술,N,0
5360,연락처,N,0
5361,본죽,N,0
5362,주다,V,0
5363,성함,N,0
5364,카톡,N,0
5365,국민,N,0
5366,친구,N,0
5367,받다,V,0
5368,오후,N,0
5369,아이디,N,0
5370,겨울,N,0
5371,디자인,N,0
5372,양식,N,0
5373,크리스마스,N,0
5374,예약금,N,0
5375,사진,N,0
5376,당일,N,0
5377,노형동,N,0
5378,가능,N,1
5379,많다,V,2
5380,네일,N,0
5381,플러스,N,0
5382,시간,N,0
5383,유광,N,0
5384,취소,N,0
5385,정지연,N,0
5386,사거리,N,0
5387,카카오톡,N,0
5388,제주시,N,0
5389,그램,N,0
5390,하다,V,0
5391,여부,N,0
5392,변동,N,0
5393,아라동,N,0
5394,스타,N,0
5395,시간대,N,0
5396,빠르다,V,1
5397,검색,N,0
5398,시청,N,0
5399,제거,N,0
5400,제주,N,0
5401,월랑,N,0
5402,동시,N,0
5403,환불,N,-1
5404,이달,N,0
5405,날짜,N,0
5406,보내다,V,0
5407,계좌,N,0
5408,맞은편,N,0
5409,예약,N,0
5410,불가,N,-2
5411,올리브,N,0
5412,지다,V,0
5413,쇼시,N,0
5414,아트,N,0
5415,예뿌다,V,2
5416,시술,N,0
5417,연락처,N,0
5418,본죽,N,0
5419,주다,V,0
5420,성함,N,0
5421,카톡,N,0
5422,국민,N,0
5423,친구,N,0
5424,받다,V,0
5425,오후,N,0
5426,아이디,N,0
5427,겨울,N,0
5428,디자인,N,0
5429,양식,N,0
5430,크리스마스,N,0
5431,예약금,N,0
5432,사진,N,0
5433,당일,N,0
5434,노형동,N,0
5435,가능,N,1
5436,많다,V,2
5437,네일,N,0
5438,플러스,N,0
5439,시간,N,0
5440,현아,N,0
5441,취소,N,0
5442,정지연,N,0
5443,사거리,N,0
5444,카카오톡,N,0
5445,제주시,N,0
5446,그램,N,0
5447,여부,N,0
5448,하다,V,0
5449,변동,N,0
5450,아라동,N,0
5451,스타,N,0
5452,시간대,N,0
5453,빠르다,V,1
5454,검색,N,0
5455,시청,N,0
5456,제거,N,0
5457,제주,N,0
5458,월랑,N,0
5459,동시,N,0
5460,환불,N,-1
5461,이달,N,0
5462,날짜,N,0
5463,보내다,V,0
5464,계좌,N,0
5465,맞은편,N,0
5466,예약,N,0
5467,불가,N,-2
5468,올리브,N,0
5469,지다,V,0
5470,쇼시,N,0
5471,아트,N,0
5472,시술,N,0
5473,연락처,N,0
5474,본죽,N,0
5475,주다,V,0
5476,성함,N,0
5477,카톡,N,0
5478,국민,N,0
5479,친구,N,0
5480,받다,V,0
5481,오후,N,0
5482,아이디,N,0
5483,겨울,N,0
5484,디자인,N,0
5485,양식,N,0
5486,크리스마스,N,0
5487,예약금,N,0
5488,사진,N,0
5489,당일,N,0
5490,노형동,N,0
5491,가능,N,1
5492,많다,V,2
5493,네일,N,0
5494,유희,N,0
5495,플러스,N,0
5496,시간,N,0
5497,취소,N,0
5498,정지연,N,0
5499,사거리,N,0
5500,카카오톡,N,0
5501,제주시,N,0
5502,그램,N,0
5503,여부,N,0
5504,하다,V,0
5505,변동,N,0
5506,아라동,N,0
5507,스타,N,0
5508,시간대,N,0
5509,빠르다,V,1
5510,검색,N,0
5511,시청,N,0
5512,제거,N,0
5513,제주,N,0
5514,월랑,N,0
5515,동시,N,0
5516,환불,N,-1
5517,이달,N,0
5518,날짜,N,0
5519,보내다,V,0
5520,계좌,N,0
5521,맞은편,N,0
5522,예약,N,0
5523,불가,N,-2
5524,올리브,N,0
5525,지다,V,0
5526,쇼시,N,0
5527,아트,N,0
5528,시술,N,0
5529,연락처,N,0
5530,본죽,N,0
5531,주다,V,0
5532,성함,N,0
5533,카톡,N,0
5534,국민,N,0
5535,친구,N,0
5536,받다,V,0
5537,오후,N,0
5538,아이디,N,0
5539,겨울,N,0
5540,디자인,N,0
