,단어,점수
5595,이별하다,-1
5596,이쁘다,2
5597,이쁘장스럽다,2
5598,이쁜,2
5599,이상의,1
5600,이상이,-1
5601,이상이나,-1
5602,이상하게,-1
5603,이상하다,-1
5604,이상함이,1
5605,이성적,2
5606,이성적인,2
5607,이야기하다,-1
5608,이용하기,1
5609,이용하는,-1
5610,이이없다,-1
5611,이익,2
5612,이익을,2
5613,이익이,2
5614,이죽이죽하면서,-2
5615,이쪽저쪽으로,2
5616,이치가,2
5617,이치를,2
5618,이치에,-1
5619,이타적인,2
5620,이해의,-1
5621,이해하거나,1
5622,이해하고,1
5623,이해하기,-1
5624,이해하는,1
5625,이해하지,-1
5626,이혼을,-1
5627,익살,0
5628,익살궂다,0
5629,익살극,0
5630,익살맞다,0
5631,익살바르다,-1
5632,익살배기,0
5633,익살스럽게,0
5634,익살스럽다,0
5635,익살스레,0
5636,익살을,0
5637,익살쟁이,0
5638,익숙지,-1
5639,익숙하고,1
5640,익숙하도록,1
5641,익숙하지,-1
5642,익숙한,1
5643,익숙해짐,1
5644,익지,-1
5645,익혀지지,-1
5646,익히게,1
5647,익히지,-1
5648,인간애를,1
5649,인간에게,1
5650,인격,-2
5651,인격을,1
5652,인기,1
5653,인기가,2
5654,인기를,1
5655,인기있는,2
5656,인기있다,2
5657,인덕으로,1
5658,인망을,-2
5659,인물을,-2
5660,인사불성이,-2
5661,인상적이다,1
5662,인색하게,-1
5663,인색하다,-2
5664,인색한,-2
5665,인심을,1
5666,인연이,1
5667,인재를,1
5668,인정,1
5669,인정되거나,2
5670,인정머리,-2
5671,인정받는,2
5672,인정받다,1
5673,인정을,1
5674,인정이,-1
5675,인정있는,1
5676,인정있다,2
5677,인정하는,1
5678,인정하다,1
5679,인정하여,1
5680,인정하지,-1
5681,인품이,2
5682,일깨워,1
5683,일러바치다,-1
5684,일류,-1
5685,일방적으로,-1
5686,일부러,0
5687,일부를,-1
5688,일솜씨가,2
5689,일어나는,-1
5690,일에,-2
5691,일을,-1
5692,일이,-2
5693,일진,-1
5694,일찍,-1
5695,일치하지,-1
5696,일품이다,2
5697,일하기를,-1
5698,잃거나,-1
5699,잃게,-1
5700,잃다,-1
5701,잃어,-1
5702,잃어버리다,-1
5703,잃었다,-1
5704,잃은,-1
5705,잃을,-1
5706,임신구토,-1
5707,임질,-1
5708,입가에,2
5709,입담,2
5710,입맛을,-1
5711,입맛이,-1
5712,입속으로,-1
5713,입을,-1
5714,입이,-1
5715,입힌,-1
5716,잇따라,-1
5717,잇몸이,-1
5718,잇지,-1
5719,잉여,-1
5720,자격을,1
5721,자격이,-1
5722,자괴,-2
5723,자괴감,-2
5724,자궁,-1
5725,자긍,1
5726,자긍심,1
5727,자기에게,0
5728,자기의,-2
5729,자기중심적,-1
5730,자기편을,-2
5731,자기하다,-1
5732,자꾸,-1
5733,자라지,-1
5734,자랑스런,1
5735,자랑스럽다,2
5736,자랑자랑하다,1
5737,자랑하다,1
5738,자리다,-1
5739,자리자라한,-1
5740,자리자리한,-1
5741,자린,-1
5742,자린한,-1
5743,자릿자릿하다,-1
5744,자릿한,-1
5745,자부하다,1
5746,자비,1
5747,자비가,2
5748,자비로써,1
5749,자비로운,1
5750,자비로움을,1
5751,자비를,1
5752,자비심으로,1
5753,자비심이,1
5754,자비의,1
5755,자빠지거나,-1
5756,자빠지는,-1
5757,자빠지다,-1
5758,자상하게,2
5759,자상하다,2
5760,자세하고,1
5761,자세히,1
5762,자송,-1
5763,자송하다,-1
5764,자신,1
5765,자신감,1
5766,자신에게,-2
5767,자신을,-2
5768,자신의,1
5769,자신하다,1
5770,자애로,2
5771,자애를,2
5772,자연,1
5773,자연스럽게,1
5774,자연스럽다,1
5775,자연스럽지,-1
5776,자연의,1
5777,자유가,-1
5778,자유로운,1
5779,자유롭게,1
5780,자유를,-1
5781,자제력을,-1
5782,자주,1
5783,자증을,-1
5784,자지,-1
5785,자지러지게,1
5786,자지러지도록,-1
5787,자지러질,-1
5788,자질,1
5789,자질구레한,-1
5790,자질을,1
5791,자책,-1
5792,자책하다,-1
5793,자폐하다,-2
5794,자포자기,-1
5795,자포자기하다,-1
5796,자포하다,-1
5797,자해,-2
5798,자해하다,-1
5799,작고,2
5800,작붕,-1
5801,작품이,1
5802,잔꾀로,-1
5803,잔뜩,-1
5804,잔부끄러움,-1
5805,잔소리,-1
5806,잔소리나,-1
5807,잔소리를,-1
5808,잔인하다,-2
5809,잔인한,-2
5810,잗달고,-2
5811,잘난,-1
5812,잘되고,2
5813,잘되다,2
5814,잘되어,2
5815,잘되지,-1
5816,잘된,2
5817,잘될,2
5818,잘됨,2
5819,잘망스럽게,-1
5820,잘먹다,2
5821,잘못,-2
5822,잘못되기를,-2
5823,잘못되는,-2
5824,잘못되어,-2
5825,잘못되었거나,-2
5826,잘못되었을,-2
5827,잘못되지,2
5828,잘못된,-2
5829,잘못에,-2
5830,잘못을,-2
5831,잘못이,-2
5832,잘못이나,-2
5833,잘못하거나,-2
5834,잘못하다,-2
5835,잘못하다가는,-2
5836,잘못하면,-2
5837,잘못하여,-2
5838,잘못함,-2
5839,잘빠진,1
5840,잘생겨,2
5841,잘생기다,2
5842,잘생긴,1
5843,잘아지고,-1
5844,잘하는,2
5845,잘하다,2
5846,잘하지,-2
5847,잘한,2
5848,잘해,-2
5849,잡념을,1
5850,잡되고,-2
5851,잡스러운,-2
5852,잡스럽게,-2
5853,잡스럽다,-2
5854,잡아,-1
5855,잡지,-1
5856,장난삼아,-1
5857,장난스럽게,-1
5858,장난이,-1
5859,장애,-2
5860,장애가,-2
5861,장애로,-2
5862,장애를,-2
5863,장애물을,1
5864,장애인,-2
5865,장엄한,1
5866,장점,2
5867,장점을,1
5868,장점이다,2
5869,장하다,2
5870,장학금,1
5871,재난,-2
5872,재난을,-1
5873,재능,1
5874,재능을,1
5875,재능이라는,1
5876,재물에,-2
5877,재물을,-1
5878,재물이,1
5879,재미,2
5880,재미가,2
5881,재미를,1
5882,재미없다,-1
5883,재미있게,2
5884,재미있는,2
5885,재미있다,2
5886,재밌는,2
5887,재발하거나,-1
5888,재산,-1
5889,재산이,1
5890,재수,-2
5891,재앙,-2
5892,재앙이,-2
5893,재앙이나,-2
5894,재주,1
5895,재주가,1
5896,재주를,1
5897,재주와,1
5898,재질이,2
5899,재촉하다,-1
5900,재촉하여,-1
5901,재치,1
5902,재치가,2
5903,재치있다,1
5904,재해를,-2
5905,재해와,-2
5906,잴뚝대다,-1
5907,저급,-1
5908,저급하다,-1
5909,저급한,-2
5910,저는,-1
5911,저렴하다,1
5912,저리거나,-1
5913,저리고,-1
5914,저리다,-1
5915,저린,-1
5916,저릿한,-1
5917,저버리다,-2
5918,저절로,-1
5919,저주,-2
5920,저주의,-2
5921,저주하는,-2
5922,저주하여,-2
5923,저지른,-1
5924,저질러진,-2
5925,저품질,-1
5926,저하되다,-1
5927,저하시키다,-1
5928,적극,1
5929,적극적으로,1
5930,적극적이다,1
5931,적극적인,1
5932,적당하게,1
5933,적당하다,1
5934,적당하지,-1
5935,적당한,1
5936,적당히,1
5937,적대적으로,-2
5938,적수를,-2
5939,적용하기에,-1
5940,적의,-1
5941,적절치,-2
5942,적절하게,1
5943,적절한,1
5944,적절히,2
5945,적합하다,1
5946,적합하도록,1
5947,적확한,1
5948,전문가,1
5949,전문적,1
5950,전부,-1
5951,전성,1
5952,전염되는,-2
5953,전염병,-1
5954,전전긍긍,-2
5955,전전긍긍하다,-2
5956,전혀,-1
5957,절개가,1
5958,절거나,-1
5959,절다,-1
5960,절도질,-2
5961,절망,-2
5962,절망스럽다,-2
5963,절망에,-2
5964,절망으로,-2
5965,절망적이다,-2
5966,절망하다,-2
5967,절며,-1
5968,절면서,-1
5969,절박하다,-1
5970,절실하게,0
5971,절실하다,0
5972,절절매다,-1
5973,절친,2
5974,젊고,1
5975,젊다,1
5976,젊은,2
5977,점잖게,2
5978,점잖고,2
5979,점잖다,2
5980,점잖은,2
5981,점잖이,-2
5982,점잖지,-1
5983,점점,-1
5984,접대하다,1
5985,접대함,1
5986,정결히,1
5987,정겹고,2
5988,정겹다,2
5989,정교하고,2
5990,정교한,1
5991,정기가,-1
5992,정다운,2
5993,정답게,2
5994,정답고,2
5995,정답다,2
5996,정답지,-2
5997,정당하게,1
5998,정당하지,-2
5999,정당한,1
6000,정도가,-1
6001,정도에,-1
6002,정돈되어,1
6003,정돈되지,-2
6004,정돈이,-2
6005,정돈하다,1
6006,정밀하고,1
6007,정밀하지,-1
6008,정밀한,1
6009,정분이,1
6010,정상,1
6011,정상을,-1
6012,정성껏,1
6013,정성스럽다,1
6014,정성스레,1
6015,정성으로,2
6016,정성을,1
6017,정성이,1
6018,정성이나,1
6019,정신,-2
6020,정신병,-1
6021,정신없다,-1
6022,정신없이,-1
6023,정신을,-2
6024,정신의,-1
6025,정신이,-1
6026,정신적,-2
6027,정신적으로,1
6028,정신질환,-2
6029,정연하게,1
6030,정열,1
6031,정을,1
6032,정의롭다,1
6033,정의를,1
6034,정이,-1
6035,정정당당하다,2
6036,정정당당한,2
6037,정조가,2
6038,정조를,-1
6039,정중하게,1
6040,정중하다,2
6041,정중한,1
6042,정중히,1
6043,정직하지,-1
6044,정처,-1
6045,정치를,1
6046,정하다,1
6047,정함이,-1
6048,정해지지,-1
6049,정확하게,1
6050,정확하고,1
6051,정확한,1
6052,제격에,-1
6053,제대로,-1
6054,제때에,1
6055,제맛이,-1
6056,제멋대로,-1
6057,제법,2
6058,제일,2
6059,제정신을,-1
6060,제쳐,-1
6061,제한되거나,-1
6062,제한적,-2
6063,제한적인,-2
6064,제힘에,-1
6065,져서,-1
6066,조건에,1
6067,조건을,1
6068,조걸위악하다,-2
6069,조금,-1
6070,조금만,-1
6071,조금씩,-1
6072,조급하게,-1
6073,조급하여,-1
6074,조급한,-1
6075,조급해지고,-1
6076,조롱하거나,-1
6077,조롱하다,-1
6078,조롱할,-2
6079,조르거나,-1
6080,조르는,-1
6081,조리,1
6082,조리가,1
6083,조리에,-2
6084,조마조마하게,-1
6085,조마조마하다,-1
6086,조마조마하여,-1
6087,조마조마한,-1
6088,조마조마함,-1
6089,조바심,-1
6090,조바심이,-1
6091,조바심하며,-1
6092,조상을,-2
6093,조심성,-1
6094,조심성이,-1
6095,조심스러움,1
6096,조심스럽게,1
6097,조심스럽지,-1
6098,조심하다,-1
6099,조심함,-1
6100,조여들다,-1
6101,조용하며,1
6102,조용한,1
6103,조용히,-1
6104,조잡하다,-1
6105,조잡한,-1
6106,조직의,-1
6107,조직이,-1
6108,조직이나,1
6109,조촐하지,-2
6110,조화,2
6111,조화되어,2
6112,조화된,2
6113,조화로운,2
6114,조화로움,2
6115,조화롭고,2
6116,조화롭다,2
6117,조화를,2
6118,조화시키고,2
6119,족치는,-2
6120,존경,1
6121,존경받는,2
6122,존경받다,2
6123,존경스럽거나,2
6124,존경의,2
6125,존경하는,2
6126,존경하다,1
6127,존경할,2
6128,존귀하고,2
6129,존귀한,2
6130,존대를,2
6131,존망,-1
6132,존멸,-1
6133,존멸하다,-1
6134,존못,-2
6135,존속하다,0
6136,존예,2
6137,존잘,2
6138,존중,1
6139,존중하다,1
6140,존중할,2
6141,졸도,-2
6142,졸아들고,-1
6143,졸이는,-1
6144,졸임,-1
6145,좀도둑,-1
6146,좀스러워,-2
6147,좀스럽게,-2
6148,좀스럽고,-2
6149,좀스럽다,-2
6150,좀이,-1
6151,좁고,-2
6152,좁은,-1
6153,종기가,-1
6154,종말,-1
6155,종알거리거나,-1
6156,종알종알,-1
6157,종이,-1
6158,종횡무진,0
6159,좆같다,-2
6160,좆같이,-2
6161,좆다,-1
6162,좆심,-1
6163,좇다,0
6164,좋거나,2
6165,좋게,2
6166,좋고,2
6167,좋다,2
6168,좋다고,2
6169,좋도록,2
6170,좋아,2
6171,좋아서,2
6172,좋아지내다,2
6173,좋아지다,2
6174,좋아하거나,2
6175,좋아하고,2
6176,좋아하는,2
6177,좋아하다,2
6178,좋아하여,2
6179,좋아함,2
6180,좋아해,2
6181,좋으면,2
6182,좋은,2
6183,좋은가봉가,1
6184,좋은일하기운동,2
6185,좋을,2
6186,좋음,2
6187,좋음을,2
6188,좋지,-2
6189,좌빨,-1
6190,좌욕,-2
6191,좌절,-2
6192,좌절하다,-2
6193,좌좀,-1
6194,죄가,-2
6195,죄과나,-2
6196,죄를,-2
6197,죄범,-2
6198,죄송히,-1
6199,죄수,-2
6200,죄스러울,-2
6201,죄스럽다,-2
6202,죄악,-2
6203,죄악감,-2
6204,죄악관영,-2
6205,죄악관영하다,-2
6206,죄악만을,-2
6207,죄악사,-2
6208,죄악상,-2
6209,죄악스럽다,-2
6210,죄악스레,-2
6211,죄악시,-2
6212,죄악시되다,-2
6213,죄악시하다,-2
6214,죄악에,-2
6215,죄악으로,-2
6216,죄악을,-2
6217,죄악이,-2
6218,죄악이라고,-2
6219,죄어,-1
6220,죄어들거나,-1
6221,죄어들다,-1
6222,죄어서,-1
6223,죄어치다,-1
6224,죄업,-2
6225,죄에,-2
6226,죄의,-2
6227,죄의식,-2
6228,죄이거나,-1
6229,죄인의,-2
6230,죄인이,-2
6231,죄인임을,1
6232,죄지은,-2
6233,주견이,-1
6234,주눅,-1
6235,주눅이,-1
6236,주로,-1
6237,주름이,-1
6238,주무르기,2
6239,주색에,-1
6240,주의하게,-1
6241,주의하지,-1
6242,주작,-1
6243,주저앉거나,-1
6244,주저앉다,-1
6245,주저주저하거나,-1
6246,주저주저하는,-1
6247,주저주저하다,-1
6248,주저하는,-1
6249,주저하다,-1
6250,주저하며,-1
6251,주제넘게,-1
6252,주제넘고,-2
6253,주제넘다,-2
6254,주책없는,-2
6255,주책없다,-1
6256,주책없이,-1
6257,주체스럽게,-2
6258,주춤,-1
6259,주춤거리다,-1
6260,주춤대다,-1
6261,주춤병,-1
6262,주춤주춤,-1
6263,죽게,-1
6264,죽고,-2
6265,죽기로,-1
6266,죽기를,-1
6267,죽기만을,-1
6268,죽는,-1
6269,죽는다는,-1
6270,죽다,-1
6271,죽어서,-1
6272,죽었을,-1
6273,죽여서,-1
6274,죽은,-1
6275,죽을맛,-1
6276,죽음,-1
6277,죽음에,-1
6278,죽음을,-1
6279,죽음의,-2
6280,죽이는,-2
6281,죽이다,-1
6282,죽임,-2
6283,죽임을,-2
6284,줄어들거나,-1
6285,줏대,-2
6286,중간에서,0
6287,중단하다,-1
6288,중대한,1
6289,중독,-1
6290,중병이,-2
6291,중상,-2
6292,중생을,2
6293,중심을,-1
6294,중얼거리는,-1
6295,중요하게,2
6296,중요하고,1
6297,중요하다,1
6298,중요한,1
6299,중풍,-2
6300,중풍과,-1
6301,중풍으로,-2
6302,중한,-2
6303,중히,2
6304,즐거운,2
6305,즐거움,2
6306,즐거움과,2
6307,즐거움을,2
6308,즐거움이,2
6309,즐거워,2
6310,즐거워하다,2
6311,즐거워하지,-2
6312,즐거워한다는,2
6313,즐거워함,2
6314,즐거음을,2
6315,즐겁게,2
6316,즐겁고,2
6317,즐겁다,2
6318,즐겨,2
6319,즐기고,2
6320,즐기기,2
6321,즐기는,2
6322,즐기다,2
6323,즐기며,2
6324,즐김,2
6325,증상을,1
6326,증세가,-2
6327,증오,-2
6328,증오감,-2
6329,증오심,-2
6330,증오하다,-2
6331,증오해,-2
6332,지겨워하다,-2
6333,지겹게,-2
6334,지겹다,-2
6335,지겹도록,-2
6336,지경,-1
6337,지극한,1
6338,지극할,1
6339,지근대다,-1
6340,지긋지긋하고,-1
6341,지껄이는,-1
6342,지껄이다,-1
6343,지껄이며,-1
6344,지나치거나,-1
6345,지나치게,-1
6346,지나치다,-1
6347,지나친,-2
6348,지능이,-1
6349,지다,-1
6350,지독하다,-2
6351,지독한,-1
6352,지루,-1
6353,지루하게,-1
6354,지루하고,-1
6355,지루하다,-1
6356,지루하여,-1
6357,지루한,-1
6358,지루해져서,-1
6359,지르는,-1
6360,지못미,-1
6361,지방의,-1
6362,지속되지,-1
6363,지식과,1
6364,지식이,1
6365,지옥,-2
6366,지위가,1
6367,지위를,-2
6368,지저분하게,-2
6369,지저분하고,-2
6370,지저분하다,-2
6371,지저분한,-2
6372,지저분함이,1
6373,지적이고,1
6374,지적이다,2
6375,지적인,2
6376,지지,1
6377,지쳐,-1
6378,지쳐서,-1
6379,지치거나,-1
6380,지치고,-1
6381,지친,-1
6382,지켜야,1
6383,지켜지지,-1
6384,지키지,-1
6385,지혜,2
6386,지혜가,2
6387,지혜로,2
6388,지혜로부터,2
6389,지혜로써,2
6390,지혜로우며,1
6391,지혜로운,1
6392,지혜롭고,2
6393,지혜롭다,2
6394,지혜를,2
6395,지혜와,2
6396,지혜의,2
6397,지혜이다,2
6398,진국이다,2
6399,진귀하고,2
6400,진득하기,-1
6401,진득하지,-1
6402,진리,1
6403,진리를,1
6404,진리와,2
6405,진물,-1
6406,진물이,-1
6407,진실,1
6408,진실된,1
6409,진실을,1
6410,진실하고,1
6411,진실하여,1
6412,진실한,1
6413,진저리,-2
6414,진저리가,-2
6415,진절머리,-2
6416,진정되어,1
6417,진정하다,1
6418,진중하지,-1
6419,진지충,-1
6420,진집을,-1
6421,진취적,1
6422,진취적이다,2
6423,진취적인,1
6424,진행되는,-1
6425,질겁,-1
6426,질겁하다,-1
6427,질기다,0
6428,질리다,-1
6429,질림,-1
6430,질병,-2
6431,질병을,-2
6432,질병이,-2
6433,질색,-2
6434,질색하다,-2
6435,질서,-2
6436,질서가,-1
6437,질식시키거나,-1
6438,질이,-2
6439,질질,-1
6440,질질거리다,-1
6441,질투,-1
6442,질투로,-1
6443,질투심,-1
6444,질투하다,-1
6445,질환,-2
6446,질환의,-1
6447,짐승을,-1
6448,집도,-1
6449,집이,-1
6450,집적거려,-2
6451,집적거리거나,-2
6452,집적집적,-2
6453,집적집적하다,-2
6454,집착을,1
6455,짓궂게,-2
6456,짓궂다,-2
6457,짓궂은,-2
6458,짓궃게,-2
6459,짓궃고,-2
6460,짓궃은,-2
6461,짓눌러,-1
6462,짓눌러서,-1
6463,짓무르고,-1
6464,짓무르다,-1
6465,짓물러,-1
6466,짓밟는,-1
6467,짓밟다,-1
6468,징그러운,-1
6469,징그러울,-1
6470,징그럽다,-1
6471,징얼거리다,-1
6472,징얼징얼,-1
6473,징얼징얼하다,-1
6474,징징거리다,-1
6475,징징대다,-1
6476,징징하다,-1
6477,짖궂게,-2
6478,짖궂은,-2
6479,짜그라트리다,-1
6480,짜르르대다,-1
6481,짜릿하다,1
6482,짜이지,-1
6483,짜증,-2
6484,짜증나는,-2
6485,짜증나다,-1
6486,짜증난,-2
6487,짜증내다,-2
6488,짜증니,-2
6489,짜증스럽다,-2
6490,짜증을,-2
6491,짜증이,-2
6492,짜지다,-1
6493,짝남,1
6494,짝녀,-1
6495,짤뚜룩대다,-1
6496,짧다,-1
6497,짭짭대다,-1
6498,쩔쩔매거나,-2
6499,쩔쩔매는,-2
6500,쩔쩔맴을,-2
6501,쩝쩝대다,-2
6502,쪼들려서,-1
6503,쪼들리게,-2
6504,쪼들린,-2
6505,쭈그러들게,-1
6506,쭈그러들다,-1
6507,쭈그러듦,-1
6508,쭈그러져,-1
6509,쭈그렁이,-1
6510,쭈글쭈글한,-1
6511,찌그러져,-1
6512,찌그러트리다,-1
6513,찌꺼기,-1
6514,찌들고,-1
6515,찌르듯이,-1
6516,찌푸리는,-1
6517,찐따,-1
6518,찔찔대다,-1
6519,찝쩍대다,-2
6520,찝찝하다,-2
6521,찡그리다,-1
6522,찡찡대다,-1
6523,찡찡이,-1
6524,찡찡한,-1
6525,찢어져,-1
6526,찢어진,-1
6527,차가운,-1
6528,차가움을,-1
6529,차거나,-1
6530,차도남,1
6531,차도녀,1
6532,차리지,-1
6533,차마,-1
6534,차별,1
6535,차분하지,-1
6536,차지,-1
6537,착실하다,2
6538,착실하지,-2
6539,착실한,1
6540,착잡하거나,-2
6541,착착,1
6542,착취하여,-1
6543,착하고,2
6544,착하다,2
6545,착하여,2
6546,착하지,-1
6547,착한,2
6548,착함을,2
6549,찬란하거나,2
6550,찬란하다,2
6551,찬미하는,2
6552,찬미한,2
6553,찬사,1
6554,찬양,2
6555,찬양하는,2
6556,찬양하다,2
6557,찬양함,2
6558,찬찬하고,1
6559,찬찬하다,1
6560,찬찬하며,1
6561,찬찬하지,-1
6562,찬찬한,1
6563,찬칭하다,2
6564,찬탄하고,2
6565,찬탄하는,2
6566,찬탄하여,2
6567,찬탄한,2
6568,찬한,2
6569,참거나,-1
6570,참견하는,-1
6571,참견하다,-1
6572,참견하여,-1
6573,참고,1
6574,참기,-1
6575,참다못한,-1
6576,참다못해,-1
6577,참다운,2
6578,참담하다,-1
6579,참담한,-2
6580,참답게,2
6581,참되고,2
6582,참된,2
6583,참신하다,1
6584,참신한,2
6585,참실하다,2
6586,참으로,1
6587,참을,-1
6588,참을성이,-1
6589,참지,-1
6590,참형에,-2
6591,참혹하게,-2
6592,참혹하기,-2
6593,참혹하다,-2
6594,참혹하여,-2
6595,참혹한,-2
6596,참혹함을,-2
6597,참회의,1
6598,창녀,-2
6599,창렬,-1
6600,창렬스러운,-1
6601,창렬이네,-1
6602,창백한,-1
6603,창의적,1
6604,창의적이다,2
6605,창의적인,1
6606,창조성이,-1
6607,창조적인,1
6608,창피,-2
6609,창피스럽다,-2
6610,창피스레,-2
6611,창피하게,-2
6612,창피하다,-2
6613,창피하여,-2
6614,창피한,-2
6615,창황하다,-2
6616,채신없이,-2
6617,책망,-2
6618,책망하거나,-2
6619,책망하다,-2
6620,책망함,-2
6621,책임,-1
6622,책임감,2
6623,책임감있는,1
6624,책임을,-1
6625,책임지고,1
6626,처량하고,-2
6627,처량히,-2
6628,처리를,-2
6629,처리하기,-2
6630,처리하는,1
6631,처리하지,-1
6632,처벌을,-2
6633,처벌하여,-2
6634,처연하다,-2
6635,처지가,-2
6636,처지는,-1
6637,처참하게,-2
6638,처참하다,-2
6639,처참히,-1
6640,천박,-2
6641,천박하게,-2
6642,천박하고,-2
6643,천박하다,-1
6644,천박한,-1
6645,천사,1
6646,천식,-1
6647,천진하게,1
6648,천천히,-1
6649,천하고,-1
6650,천하다,-1
6651,천하의,-1
6652,천한,-1
6653,철없는,-1
6654,철저하고,1
6655,철저하다,1
6656,철저하지,-2
6657,철컹철컹,-1
6658,청결하다,2
6659,청결한,2
6660,청정하며,1
6661,체면이,-2
6662,체하며,-1
6663,체하여,-1
6664,체한,-1
6665,쳐들어가거나,-1
6666,쳐들어오다,-1
6667,쳐들어옴,-1
6668,쳐부수는,-1
6669,초라하고,-2
6670,초라하다,-2
6671,초라한,-2
6672,초상이,-2
6673,초월,1
6674,초월한,1
6675,초조,-1
6676,초조하고,-1
6677,초조하다,-1
6678,초조한,-1
6679,초조해지고,-1
6680,촌스러운,-1
6681,촌스럽고,-1
6682,촌스럽다,-1
6683,촐랑거리며,-1
6684,촐싹대다,-1
6685,총명하고,2
6686,최고,2
6687,최고급,2
6688,최고의,2
6689,최상,1
6690,최상급,2
6691,최상의,2
6692,최악,-2
6693,최악의,-2
6694,최저가,1
6695,최적의,1
6696,최적화,1
6697,최적화하다,1
6698,최절,-1
6699,최좌,-2
6700,추궁을,-1
6701,추근대다,-2
6702,추악해지다,-2
6703,추운,-1
6704,추워서,-1
6705,추위,-1
6706,추잡하다,-2
6707,추잡한,-2
6708,추저분하게,-2
6709,추저분하다,-2
6710,추저분한,-2
6711,추진하다,1
6712,추천하다,1
6713,추하고,-2
6714,추하다,-2
6715,축냄,-1
6716,축복,2
6717,축복받다,1
6718,축복하다,2
6719,축하,2
6720,축하하거나,2
6721,축하하다,1
6722,축하함,2
6723,출려,2
6724,출세시켜,2
6725,출세하여,2
6726,출혈,-1
6727,출혈이,-1
6728,출혈하기,-1
6729,춤을,1
6730,춥거나,-1
6731,춥지,1
6732,충격,-1
6733,충격으로,-1
6734,충격을,-1
6735,충격이,-1
6736,충공깽,-1
6737,충동적,-1
6738,충분하게,1
6739,충분하고,1
6740,충분하다,1
6741,충분하지,-2
6742,충분한,1
6743,충분해서,1
6744,충분히,1
6745,충성,1
6746,충성스러운,2
6747,충성을,1
6748,충성이라는,1
6749,충성하다,1
6750,충실하지,-2
6751,충족되어,2
6752,충치가,-1
6753,취약하다,-2
6754,취약한,-2
6755,취존,1
6756,취직하다,2
6757,취향을,1
6758,측은,1
6759,측은스럽다,-2
6760,측은지심,-2
6761,측은하다,-2
6762,치료가,-1
6763,치료하는,1
6764,치료하다,1
6765,치매가,-1
6766,치미는,-1
6767,치밀어,-1
6768,치밀하지,-2
6769,치사하고,-2
6770,치사하여,-2
6771,치욕,-2
6772,치욕스럽다,-2
6773,치우치게,-1
6774,치우침이,1
6775,치우침지,1
6776,치적이,-1
6777,치통,-1
6778,칙칙하다,-1
6779,칙칙한,-1
6780,칙칙함,-1
6781,친구,1
6782,친근하고,2
6783,친근하다,2
6784,친밀하게,2
6785,친밀하다,1
6786,친밀한,2
6787,친밀함,2
6788,친밀히,2
6789,친숙해지다,1
6790,친애,2
6791,친애롭다,2
6792,친애하다,2
6793,친절,2
6794,친절하게,2
6795,친절하다,2
6796,친절한,2
6797,친하게,2
6798,친하다,2
6799,친하지,-1
6800,친한,-1
6801,친화적인,2
6802,칠칠하지,-1
6803,칠칠한,2
6804,침울하고,-2
6805,침을,-1
6806,침착하지,-1
6807,침체되다,-1
6808,침침하다,-1
6809,침침한,-1
6810,침침해지다,-1
6811,침해당거나,-1
6812,침해당한,-1
6813,침해당할,-1
6814,침해한,-1
6815,칭미하다,1
6816,칭송하는,2
6817,칭송할,2
6818,칭송함,2
6819,칭양하다,2
6820,칭예하다,2
6821,칭찬,2
6822,칭찬받다,2
6823,칭찬을,2
6824,칭찬하고,2
6825,칭찬하는,1
6826,칭찬하다,2
6827,칭찬하여,1
6828,칭찬할,2
6829,칭찬함,2
6830,칭찬해,1
6831,칼빵,-2
6832,캄캄한,-1
6833,캐리,1
6834,캣맘,1
6835,컴컴하다,-1
6836,컹스,-1
6837,케미,1
6838,코를,-1
6839,코에,-1
6840,코와이네,-1
6841,콜록콜록하는,-1
6842,쾌감,1
6843,쾌조,1
6844,쾌활하게,1
6845,쾌활하다,2
6846,쾌활한,2
6847,쿨룩대다,-1
6848,쿨룽대다,-1
6849,크거나,-1
6850,크게,2
6851,크고,1
6852,크다,1
6853,클라스,1
6854,키가,1
6855,킹왕짱,2
6856,타격을,-2
6857,타당하다,1
6858,타당한,1
6859,타들어,-1
6860,타륵,1
6861,타분하다,-2
6862,타협점을,1
6863,탁월하다,2
6864,탁월한,1
6865,탁하다,-2
6866,탄력,1
6867,탄력이,1
6868,탄복하다,2
6869,탄복할,2
6870,탄복함,2
6871,탄식,-2
6872,탄식하다,-2
6873,탄식하여,-2
6874,탄식할,-2
6875,탄식함,-2
6876,탄탄하다,1
6877,탈영,-1
6878,탈음증,-1
6879,탈이,1
6880,탈진,-1
6881,탈진하다,-1
6882,탐관오리가,-1
6883,탐내거나,-1
6884,탐내는,-1
6885,탐내어,-1
6886,탐묵,-1
6887,탐묵하다,-1
6888,탐스러운,2
6889,탐스러울,2
6890,탐스럽게,2
6891,탐스럽고,2
6892,탐스럽다,2
6893,탐욕스러운,-2
6894,탐욕스러워진다는,-1
6895,탐욕이,-2
6896,탐탁지,-2
6897,탐탁하지,-2
6898,탐하는,-1
6899,탐하다,-1
6900,탐하여,-1
6901,탓하거나,-2
6902,탓하다,-1
6903,탕진잼,-1
6904,탕평,1
6905,탕평하다,1
6906,태도가,1
6907,태도나,-1
6908,태도를,1
6909,태업,-1
6910,태우다,-1
6911,태우며,-1
6912,태움,-1
6913,태평하게,1
6914,태평한,1
6915,터무니없거나,-2
6916,터무니없는,-2
6917,터무니없이,-1
6918,텁텁하게,-1
